hold to change name				Signature								
												
												
				Operator ID		Carl						
Profile		KM Meters Gauge X-Level										
Start Location		0km 0.0m										
Start Position												
End Location		1km 792.75m										
End Position												
Direction Of Travel		Increment										
Job Reference		Maintenance										
Route ID		Hebron to Llanberis										
Track ID		Straights										
System Security		Operator										
Start Time		31/05/2017 09:35										
End Time		31/05/2017 10:28										
Software Version		AMB04S00r011CB (28)										
Displacement Units		Millimetres										
Profile ID		simple										
Profile Security		Operator										
Profile Lock		Unlocked										
Profile Format		14										
X-Level Polarity		Clockwise Positive										
Acquisition Rate		125.0mm (125.0mm)										
Twist Base 1		3.0m										
Twist Base 2		5.0m										
Twist Ratio Base 1		3.0m										
Twist Ratio Base 2		5.0m										
0	960.125	803	0.4									
0	960.25	802.9	0.3									
0	960.375	802.9	0.1									
0	960.5	802.8	-0.1									
0	960.625	802.8	-0.4									
0	960.75	802.7	-0.3									
0	960.875	802.7	-0.2									
0	961	802.7	0									
0	961.125	802.8	0.1									
0	961.25	802.9	0.1									
0	961.375	802.9	-0.2									
0	961.5	803	-0.8									
0	961.625	803.1	-1.4									
0	961.75	803.2	-1.8									
0	961.875	803.3	-2									
0	962	803.5	-2.7									
0	962.125	803.5	-2.7									
0	962.25	803.5	-2.7									
0	962.375	803.7	-2.8									
0	962.5	803.8	-2.5									
0	962.625	803.9	-2.4									
0	962.75	803.9	-2.7									
0	962.875	803.9	-3.4									
0	963	803.8	-3.6									
0	963.125	803.8	-4.1									
0	963.25	803.7	-4.5									
0	963.375	803.7	-4.8									
0	963.5	803.6	-4.8									
0	963.625	803.5	-4.7									
0	963.75	803.5	-4.3									
0	963.875	803.4	-4									
0	964	803.5	-3.7									
0	964.125	803.5	-3.6									
0	964.25	803.6	-3.6									
0	964.375	803.7	-3.8									
0	964.5	803.7	-3.6									
0	964.625	803.8	-3.4									
0	964.75	803.9	-3									
0	964.875	804	-2.5									
0	965	804	-1.8									
0	965.125	804.1	-1.2									
0	965.25	804.1	-1.3									
0	965.375	804.1	-1.5									
0	965.5	804.2	-1.9									
0	965.625	804.2	-2.4									
0	965.75	804.1	-2.4									
0	965.875	804.1	-2									
0	966	804	-1.3									
0	966.125	803.9	-0.9									
0	966.25	803.8	-0.8									
0	966.375	803.7	-0.8									
0	966.5	803.6	-1.1									
0	966.625	803.5	-1.2									
0	966.75	803.5	-1.1									
0	966.875	803.5	-0.6									
0	967	803.5	-0.2									
0	967.125	803.6	0.3									
0	967.25	803.7	0.5									
0	967.375	803.8	0.7									
0	967.5	803.9	0.8									
0	967.625	804	0.6									
0	967.75	804.1	0.6									
0	967.875	804.2	0.6									
0	968	804.3	0.5									
0	968.125	804.4	0.6									
0	968.25	804.6	1									
0	968.375	804.8	1.6									
0	968.5	805	2.2									
0	968.625	805.2	2.8									
0	968.75	805.4	3.2									
0	968.875	805.7	3.5									
0	969	806.1	3.4									
0	969.125	806.5	3.2									
0	969.25	806.8	3.2									
0	969.375	807	3.1									
0	969.5	807	3.1									
0	969.625	807.1	3.5									
0	969.75	807	3.5									
0	969.875	806.8	3.3									
0	970	806.6	2.8									
0	970.125	806.4	2									
0	970.25	806.2	1									
0	970.375	806	0.6									
0	970.5	805.7	0									
0	970.625	805.6	-0.6									
0	970.75	805.4	-0.5									
0	970.875	805.2	-0.8									
0	971	805.1	-1.5									
0	971.125	804.9	-1.8									
0	971.25	804.6	-2.2									
0	971.375	804.3	-2.7									
0	971.5	804.1	-2.8									
0	971.625	803.9	-2.8									
0	971.75	803.7	-2.7									
0	971.875	803.5	-2.4									
0	972	803.3	-2.1									
0	972.125	803.2	-1.8									
0	972.25	803	-1.5									
0	972.375	802.9	-1.5									
0	972.5	802.8	-1.6									
0	972.625	802.7	-1.5									
0	972.75	802.7	-1.3									
0	972.875	802.6	-0.8									
0	973	802.6	0.1									
0	973.125	802.6	1									
0	973.25	802.6	1.6									
0	973.375	802.5	2									
0	973.5	802.5	2									
0	973.625	802.5	1.9									
0	973.75	802.5	1.7									
0	973.875	802.5	1.8									
0	974	802.5	2.2									
0	974.125	802.5	2.9									
0	974.25	802.6	3.5									
0	974.375	802.7	4.5									
0	974.5	802.9	5.3									
0	974.625	803.2	5.6									
0	974.75	803.5	6									
0	974.875	803.9	6.2									
0	975	804.3	5.9									
0	975.125	804.6	6									
0	975.25	805.1	6.3									
0	975.375	805.7	6.9									
0	975.5	806.3	7.4									
0	975.625	806.7	7.5									
0	975.75	807	7.5									
0	975.875	807.2	7.4									
0	976	807.2	7.1									
0	976.125	807.2	6.6									
0	976.25	807.1	6.1									
0	976.375	807.1	6									
0	976.5	806.9	6									
0	976.625	806.7	6									
0	976.75	806.4	6.4									
0	976.875	806.2	6.6									
0	977	805.9	6.3									
0	977.125	805.6	5.7									
0	977.25	805.2	4.8									
0	977.375	804.9	3.9									
0	977.5	804.6	3.5									
0	977.625	804.5	3.5									
0	977.75	804.3	3.6									
0	977.875	804.2	4.4									
0	978	804.1	5									
0	978.125	804	5.2									
0	978.25	804	5.4									
0	978.375	803.9	6.5									
0	978.5	803.9	6									
0	978.625	803.8	5.9									
0	978.75	803.7	6.3									
0	978.875	803.7	5									
0	979	803.6	4.2									
0	979.125	803.5	3.4									
0	979.25	803.5	2.3									
0	979.375	803.4	1.5									
0	979.5	803.2	0.4									
0	979.625	803.1	-0.5									
0	979.75	802.9	-1.3									
0	979.875	802.6	-2.1									
0	980	802.4	-2.7									
0	980.125	802.2	-2.8									
0	980.25	802.1	-3									
0	980.375	802	-2.9									
0	980.5	802	-2.7									
0	980.625	802	-2.6									
0	980.75	802.1	-2.7									
0	980.875	802.3	-2.4									
0	981	802.5	-2.2									
0	981.125	802.8	-2.5									
0	981.25	802.9	-2.8									
0	981.375	803	-3.1									
0	981.5	803	-3.4									
0	981.625	802.9	-3.5									
0	981.75	802.9	-3.5									
0	981.875	802.8	-3.5									
0	982	802.8	-3.4									
0	982.125	802.8	-3.4									
0	982.25	802.8	-3.4									
0	982.375	802.8	-3.4									
0	982.5	803	-3.4									
0	982.625	803.2	-3.4									
0	982.75	803.3	-3.5									
0	982.875	803.5	-3.5									
0	983	803.6	-3.5									
0	983.125	803.7	-3.5									
0	983.25	803.9	-3.5									
0	983.375	804.1	-3.2									
0	983.5	804.2	-3.3									
0	983.625	804.3	-3.4									
0	983.75	804.5	-3.4									
0	983.875	804.7	-3.4									
0	984	804.9	-3.5									
0	984.125	805	-3.4									
0	984.25	805.1	-3.4									
0	984.375	805.2	-3.4									
0	984.5	805.2	-3.3									
0	984.625	805.1	-3.1									
0	984.75	805	-3									
0	984.875	804.9	-3.1									
0	985	804.9	-3.1									
0	985.125	804.8	-3									
0	985.25	804.7	-2.8									
0	985.375	804.6	-2.5									
0	985.5	804.6	-2.1									
0	985.625	804.6	-1.6									
0	985.75	804.6	-1									
0	985.875	804.6	-0.3									
0	986	804.6	0.1									
0	986.125	804.7	1									
0	986.25	804.8	1									
0	986.375	805	1.3									
0	986.5	805.1	3.2									
0	986.625	805.1	3.5									
0	986.75	805	3.5									
0	986.875	804.9	4.3									
0	987	804.6	4.2									
0	987.125	804.4	3.5									
0	987.25	804.3	3.5									
0	987.375	804.1	3.8									
0	987.5	804.1	3.6									
0	987.625	804	3.6									
0	987.75	804	3.8									
0	987.875	804	4									
0	988	804.1	4.1									
0	988.125	804.3	4.3									
0	988.25	804.5	4.2									
0	988.375	804.6	3.9									
0	988.5	804.8	3.6									
0	988.625	804.9	3.5									
0	988.75	804.9	3.5									
0	988.875	804.9	3.6									
0	989	804.9	3.6									
0	989.125	804.9	3.9									
0	989.25	804.9	4.4									
0	989.375	804.9	4.5									
0	989.5	804.9	4.5									
0	989.625	805.1	4.5									
0	989.75	805.2	4									
0	989.875	805.2	3.5									
0	990	805.2	3.3									
0	990.125	805.2	3.3									
0	990.25	805.2	3.3									
0	990.375	805.2	3.4									
0	990.5	805.2	3.5									
0	990.625	805.2	3.6									
0	990.75	805.2	3.7									
0	990.875	805.1	3.6									
0	991	804.9	3.5									
0	991.125	804.9	3.4									
0	991.25	804.8	3.2									
0	991.375	804.7	3.2									
0	991.5	804.6	3.4									
0	991.625	804.6	3.5									
0	991.75	804.6	3.5									
0	991.875	804.6	3.5									
0	992	804.6	3.3									
0	992.125	804.5	3									
0	992.25	804.5	2.8									
0	992.375	804.4	2.5									
0	992.5	804.3	2.5									
0	992.625	804.3	2.3									
0	992.75	804.2	2.3									
0	992.875	804.2	2.6									
0	993	804.2	2.9									
0	993.125	804.2	2.9									
0	993.25	804.2	3.1									
0	993.375	804.2	3.1									
0	993.5	804.2	2.9									
0	993.625	804.3	3.1									
0	993.75	804.4	3.5									
0	993.875	804.6	3.9									
0	994	804.8	3.9									
0	994.125	805.1	4.2									
0	994.25	805.4	4.7									
0	994.375	805.6	4.7									
0	994.5	805.8	4									
0	994.625	805.8	3.5									
0	994.75	805.6	3.9									
0	994.875	805.4	3.8									
0	995	805.2	4.3									
0	995.125	805	5.1									
0	995.25	804.9	4.8									
0	995.375	804.7	4.4									
0	995.5	804.6	4.2									
0	995.625	804.5	3.9									
0	995.75	804.4	3.5									
0	995.875	804.3	3.5									
0	996	804.3	3.5									
0	996.125	804.3	3.5									
0	996.25	804.2	3.7									
0	996.375	804.2	3.8									
0	996.5	804.1	3.7									
0	996.625	804.1	3.5									
0	996.75	804.1	3.2									
0	996.875	804.1	2.9									
0	997	804.1	2.8									
0	997.125	804.1	2.9									
0	997.25	804.1	3									
0	997.375	804.2	3.3									
0	997.5	804.2	3.6									
0	997.625	804.1	3.6									
0	997.75	804.1	3.6									
0	997.875	804.1	3.5									
0	998	804	3.2									
0	998.125	804	2.9									
0	998.25	804	2.9									
0	998.375	803.9	2.8									
0	998.5	803.9	2.8									
0	998.625	803.9	2.8									
0	998.75	803.9	2.9									
0	998.875	803.9	2.6									
0	999	803.8	2.3									
0	999.125	803.8	2.2									
0	999.25	803.8	1.9									
0	999.375	803.7	1.6									
0	999.5	803.7	1.6									
0	999.625	803.7	1.6									
0	999.75	803.7	1.3									
0	999.875	803.7	1.4									
1	0	803.8	1.5									
1	0.125	803.9	1.4									
1	0.25	804	1.4									
1	0.375	804	1.3									
1	0.5	804.1	1									
1	0.625	804.1	0.8									
1	0.75	804.3	0.8									
1	0.875	804.4	0.9									
1	1	804.5	1									
1	1.125	804.6	1									
1	1.25	804.6	1									
1	1.375	804.6	0.9									
1	1.5	804.6	0.6									
1	1.625	804.5	0.4									
1	1.75	804.4	0.3									
1	1.875	804.3	0.4									
1	2	804.2	0.7									
1	2.125	804.1	0.9									
1	2.25	804.1	0.9									
1	2.375	804	1									
1	2.5	803.8	0.7									
1	2.625	803.7	1.2									
1	2.75	803.5	1.4									
1	2.875	803.4	1									
1	3	803.3	1.7									
1	3.125	803.3	1.8									
1	3.25	803.4	1.4									
1	3.375	803.7	1.7									
1	3.5	804.1	2.1									
1	3.625	804.6	1.7									
1	3.75	805.1	1.3									
1	3.875	805.4	1									
1	4	805.6	0.6									
1	4.125	805.7	0.1									
1	4.25	805.7	0									
1	4.375	805.7	0									
1	4.5	805.7	0.3									
1	4.625	805.7	0.6									
1	4.75	805.9	1.2									
1	4.875	806.1	1.6									
1	5	806.3	1.6									
1	5.125	806.5	1.4									
1	5.25	806.6	1.3									
1	5.375	806.6	1.2									
1	5.5	806.6	1.1									
1	5.625	806.5	1.2									
1	5.75	806.5	1.2									
1	5.875	806.4	1.4									
1	6	806.3	1.9									
1	6.125	806.3	2.4									
1	6.25	806.4	2.9									
1	6.375	806.4	3.2									
1	6.5	806.5	3.4									
1	6.625	806.4	3.4									
1	6.75	806.4	3.4									
1	6.875	806.3	3.5									
1	7	806.2	3.5									
1	7.125	806	3.6									
1	7.25	806	3.9									
1	7.375	805.8	4.4									
1	7.5	805.7	4.7									
1	7.625	805.7	4.9									
1	7.75	805.6	5.1									
1	7.875	805.5	5									
1	8	805.5	5									
1	8.125	805.4	5.4									
1	8.25	805.4	5.6									
1	8.375	805.4	5.6									
1	8.5	805.3	6									
1	8.625	805.3	6.3									
1	8.75	805.3	6.9									
1	8.875	805.3	7.5									
1	9	805.3	7.8									
1	9.125	805.3	7.8									
1	9.25	805.3	7.8									
1	9.375	805.2	8.1									
1	9.5	805.2	8.3									
1	9.625	805.1	8.3									
1	9.75	804.9	8.5									
1	9.875	804.9	8.7									
1	10	804.8	8.6									
1	10.125	804.8	8.7									
1	10.25	804.7	8.7									
1	10.375	804.7	8.7									
1	10.5	804.8	8.6									
1	10.625	804.9	8.4									
1	10.75	805.2	9.1									
1	10.875	805.4	10.1									
1	11	805.5	9.6									
1	11.125	805.5	9.6									
1	11.25	805.4	9.8									
1	11.375	805.2	8.7									
1	11.5	805.1	7.5									
1	11.625	804.9	6.9									
1	11.75	804.8	5.9									
1	11.875	804.7	4.7									
1	12	804.6	4.2									
1	12.125	804.6	3.9									
1	12.25	804.5	3.4									
1	12.375	804.5	3									
1	12.5	804.4	3									
1	12.625	804.3	2.7									
1	12.75	804.3	2.5									
1	12.875	804.2	2.7									
1	13	804.1	2.9									
1	13.125	804.1	3.1									
1	13.25	804	3.4									
1	13.375	804	3.5									
1	13.5	804	3.8									
1	13.625	804	3.9									
1	13.75	804	4.1									
1	13.875	804.1	4.1									
1	14	804.2	4									
1	14.125	804.3	3.5									
1	14.25	804.3	3.1									
1	14.375	804.3	2.8									
1	14.5	804.3	2.9									
1	14.625	804.3	2.9									
1	14.75	804.3	3.1									
1	14.875	804.3	3.2									
1	15	804.3	3.3									
1	15.125	804.3	3.5									
1	15.25	804.5	3.8									
1	15.375	804.7	3.8									
1	15.5	804.9	3.5									
1	15.625	805.1	3.2									
1	15.75	805.2	2.3									
1	15.875	805.4	1.6									
1	16	805.6	1.4									
1	16.125	805.7	1.2									
1	16.25	805.8	0.6									
1	16.375	805.9	0.1									
1	16.5	805.9	-0.5									
1	16.625	805.9	-1.3									
1	16.75	805.8	-2.2									
1	16.875	805.8	-3.1									
1	17	805.8	-3.8									
1	17.125	805.7	-4.5									
1	17.25	805.7	-5									
1	17.375	805.7	-5.2									
1	17.5	805.7	-5									
1	17.625	805.7	-4.5									
1	17.75	805.7	-3.5									
1	17.875	805.7	-2.5									
1	18	805.8	-1.6									
1	18.125	805.9	-1.2									
1	18.25	806	-1.2									
1	18.375	806.1	-1.2									
1	18.5	806.3	-1.1									
1	18.625	806.4	-1.1									
1	18.75	806.7	-0.6									
1	18.875	807	0.2									
1	19	807.2	0.1									
1	19.125	807.4	-0.2									
1	19.25	807.4	0.1									
1	19.375	807.4	0.1									
1	19.5	807.4	0									
1	19.625	807.4	0.4									
1	19.75	807.4	0.9									
1	19.875	807.4	0.8									
1	20	807.5	0.9									
1	20.125	807.6	0.9									
1	20.25	807.7	1									
1	20.375	807.8	1.3									
1	20.5	807.9	1.6									
1	20.625	808	1.7									
1	20.75	808.1	1.7									
1	20.875	808.2	1.6									
1	21	808.2	1.7									
1	21.125	808.3	1.9									
1	21.25	808.4	2									
1	21.375	808.5	2.4									
1	21.5	808.6	2.6									
1	21.625	808.8	2.9									
1	21.75	809	3.2									
1	21.875	809.2	3.5									
1	22	809.5	3.5									
1	22.125	809.9	3.5									
1	22.25	810.3	3.6									
1	22.375	810.7	3.5									
1	22.5	811.1	3.3									
1	22.625	811.4	3.4									
1	22.75	811.7	3.4									
1	22.875	811.8	3.2									
1	23	811.9	3.5									
1	23.125	811.9	3.6									
1	23.25	811.9	3.8									
1	23.375	811.8	3.8									
1	23.5	811.6	3.6									
1	23.625	811.5	3.6									
1	23.75	811.4	3.6									
1	23.875	811.3	3.6									
1	24	811.3	3.8									
1	24.125	811.2	4.1									
1	24.25	811.2	4.4									
1	24.375	811.2	4.6									
1	24.5	811.3	4.8									
1	24.625	811.4	4.8									
1	24.75	811.7	4.8									
1	24.875	811.9	4.7									
1	25	812.1	4.7									
1	25.125	812.3	4.7									
1	25.25	812.4	4.7									
1	25.375	812.4	4.5									
1	25.5	812.3	4.5									
1	25.625	812.1	4.1									
1	25.75	811.7	4.1									
1	25.875	811.4	4.5									
1	26	811	4.8									
1	26.125	810.7	5.1									
1	26.25	810.5	5.2									
1	26.375	810.3	5.4									
1	26.5	810.2	4.8									
1	26.625	810.1	4.4									
1	26.75	809.9	4.4									
1	26.875	809.8	4.2									
1	27	809.6	4.7									
1	27.125	809.4	4.5									
1	27.25	809.3	4.1									
1	27.375	809.1	4.4									
1	27.5	809	3.2									
1	27.625	808.9	3.1									
1	27.75	808.8	3.2									
1	27.875	808.5	2.8									
1	28	808.2	2.9									
1	28.125	807.9	3.2									
1	28.25	807.6	3.4									
1	28.375	807.4	3.8									
1	28.5	807.1	4.1									
1	28.625	806.9	4.2									
1	28.75	806.8	4.2									
1	28.875	806.7	4.2									
1	29	806.6	4.4									
1	29.125	806.6	4.7									
1	29.25	806.7	5.1									
1	29.375	806.9	5.4									
1	29.5	807.3	5.7									
1	29.625	807.8	5.7									
1	29.75	808.3	5.6									
1	29.875	808.9	5.4									
1	30	809.5	5.4									
1	30.125	810.1	5.3									
1	30.25	810.7	5.2									
1	30.375	811.2	5.1									
1	30.5	811.6	4.8									
1	30.625	811.9	4.8									
1	30.75	812.1	4.7									
1	30.875	812.1	4.8									
1	31	812.1	4.8									
1	31.125	812	5.2									
1	31.25	811.9	5.3									
1	31.375	811.8	5.4									
1	31.5	811.7	5.7									
1	31.625	811.6	5.9									
1	31.75	811.5	5.9									
1	31.875	811.4	6.2									
1	32	811.3	6.3									
1	32.125	811.2	6.7									
1	32.25	811.1	7.2									
1	32.375	811	7.3									
1	32.5	810.9	7.5									
1	32.625	810.6	7.2									
1	32.75	810.2	7.1									
1	32.875	809.9	7.2									
1	33	809.6	7.4									
1	33.125	809.4	7.7									
1	33.25	809.2	7.8									
1	33.375	808.8	7.7									
1	33.5	808.5	7.5									
1	33.625	808.2	7.6									
1	33.75	807.9	7.8									
1	33.875	807.7	8									
1	34	807.6	8									
1	34.125	807.4	7.7									
1	34.25	807.4	9.6									
1	34.375	807.5	11.2									
1	34.5	807.9	11.1									
1	34.625	808.4	11.2									
1	34.75	809.1	13.2									
1	34.875	809.6	13.6									
1	35	810.1	12.2									
1	35.125	810.5	11.5									
1	35.25	810.8	12									
1	35.375	811	12.6									
1	35.5	811.2	12.5									
1	35.625	811.2	12									
1	35.75	811	12									
1	35.875	810.8	12.8									
1	36	810.6	12.9									
1	36.125	810.4	12.9									
1	36.25	810.2	12.9									
1	36.375	809.9	12.5									
1	36.5	809.6	11.8									
1	36.625	809.4	11.6									
1	36.75	809.3	11									
1	36.875	809.1	10.4									
1	37	808.9	10.1									
1	37.125	808.7	9.5									
1	37.25	808.4	9.5									
1	37.375	808.3	9.8									
1	37.5	808.2	9.7									
1	37.625	808.1	9.4									
1	37.75	808.1	8.8									
1	37.875	808.1	8.2									
1	38	808.1	8.1									
1	38.125	808.1	8.3									
1	38.25	808.1	8.1									
1	38.375	808.1	7.9									
1	38.5	808.1	7.8									
1	38.625	808.2	7.5									
1	38.75	808.2	7.2									
1	38.875	808.3	7.2									
1	39	808.4	7.1									
1	39.125	808.5	6.9									
1	39.25	808.7	6.5									
1	39.375	808.8	5.9									
1	39.5	808.9	5.5									
1	39.625	808.9	5.5									
1	39.75	808.8	5.3									
1	39.875	808.7	5.1									
1	40	808.5	4.8									
1	40.125	808.4	4.4									
1	40.25	808.2	4.2									
1	40.375	808.1	4.1									
1	40.5	807.9	3.8									
1	40.625	807.7	3.4									
1	40.75	807.4	3.1									
1	40.875	807.1	2.9									
1	41	806.8	2.8									
1	41.125	806.6	2.6									
1	41.25	806.4	2.4									
1	41.375	806.2	1.5									
1	41.5	805.9	0.3									
1	41.625	805.7	-0.2									
1	41.75	805.5	-0.6									
1	41.875	805.4	-0.9									
1	42	805.4	-0.6									
1	42.125	805.4	0									
1	42.25	805.5	0.4									
1	42.375	805.6	0.8									
1	42.5	805.8	1.3									
1	42.625	806	1.6									
1	42.75	806.1	2									
1	42.875	806.3	2.5									
1	43	806.5	2.9									
1	43.125	806.7	3.4									
1	43.25	806.8	3.8									
1	43.375	806.9	4.2									
1	43.5	807	4.5									
1	43.625	807.1	4.7									
1	43.75	807.2	4.7									
1	43.875	807.3	4.7									
1	44	807.3	4.7									
1	44.125	807.4	4.7									
1	44.25	807.4	4.7									
1	44.375	807.5	4.7									
1	44.5	807.4	4.6									
1	44.625	807.4	4.5									
1	44.75	807.4	4.4									
1	44.875	807.4	4.1									
1	45	807.3	3.9									
1	45.125	807.2	3.8									
1	45.25	807.1	3.6									
1	45.375	807.1	3.5									
1	45.5	807	3.4									
1	45.625	806.9	3.2									
1	45.75	806.8	3.1									
1	45.875	806.8	2.9									
1	46	806.8	2.7									
1	46.125	806.7	2.5									
1	46.25	806.7	2.2									
1	46.375	806.7	1.9									
1	46.5	806.6	1.6									
1	46.625	806.6	1.3									
1	46.75	806.6	1.1									
1	46.875	806.6	0.9									
1	47	806.6	0.6									
1	47.125	806.5	0.4									
1	47.25	806.4	0.1									
1	47.375	806.3	-0.1									
1	47.5	806.3	-0.3									
1	47.625	806.1	-0.8									
1	47.75	805.9	-1.1									
1	47.875	805.7	-1.3									
1	48	805.5	-1.5									
1	48.125	805.3	-1.8									
1	48.25	805.1	-2.1									
1	48.375	804.8	-2.4									
1	48.5	804.4	-2.5									
1	48.625	804.1	-2.7									
1	48.75	803.9	-2.7									
1	48.875	803.8	-2.2									
1	49	803.8	-1.7									
1	49.125	804	-1.4									
1	49.25	804.3	-0.9									
1	49.375	804.7	-0.6									
1	49.5	805.2	-0.2									
1	49.625	805.7	0.1									
1	49.75	806.1	0.4									
1	49.875	806.5	0.7									
1	50	806.8	0.9									
1	50.125	807	1.1									
1	50.25	807.1	1.2									
1	50.375	807.2	1.3									
1	50.5	807.3	1.5									
1	50.625	807.3	1.6									
1	50.75	807.3	1.9									
1	50.875	807.3	2.2									
1	51	807.2	2.5									
1	51.125	807.1	2.8									
1	51.25	807	3									
1	51.375	806.9	3.2									
1	51.5	806.8	3.4									
1	51.625	806.7	3.7									
1	51.75	806.6	3.9									
1	51.875	806.6	4.2									
1	52	806.6	4.5									
1	52.125	806.6	5									
1	52.25	806.6	5.3									
1	52.375	806.6	5.4									
1	52.5	806.6	5.7									
1	52.625	806.7	6									
1	52.75	806.7	6.4									
1	52.875	806.7	6.7									
1	53	806.7	7.1									
1	53.125	806.6	7.4									
1	53.25	806.6	7.7									
1	53.375	806.6	8.1									
1	53.5	806.6	8.4									
1	53.625	806.5	8.7									
1	53.75	806.5	9.2									
1	53.875	806.5	9.6									
1	54	806.5	10.2									
1	54.125	806.4	10.7									
1	54.25	806.4	10.8									
1	54.375	806.4	11.1									
1	54.5	806.3	11.3									
1	54.625	806.3	11.6									
1	54.75	806.3	11.7									
1	54.875	806.3	11.8									
1	55	806.3	12.1									
1	55.125	806.3	12.2									
1	55.25	806.3	12.2									
1	55.375	806.4	12.1									
1	55.5	806.4	11.9									
1	55.625	806.4	11.7									
1	55.75	806.4	11.1									
1	55.875	806.4	10.5									
1	56	806.4	9.6									
1	56.125	806.4	8.8									
1	56.25	806.4	8									
1	56.375	806.4	6.9									
1	56.5	806.4	5.7									
1	56.625	806.4	3.8									
1	56.75	806.6	1.6									
1	56.875	807	1									
1	57	807.3	0									
1	57.125	807.6	-0.8									
1	57.25	807.9	-0.3									
1	57.375	808	-0.1									
1	57.5	808	0									
1	57.625	807.9	0.6									
1	57.75	807.8	0.6									
1	57.875	807.7	0.4									
1	58	807.7	0.3									
1	58.125	807.6	0									
1	58.25	807.5	0.2									
1	58.375	807.5	0.4									
1	58.5	807.4	0.3									
1	58.625	807.4	-0.2									
1	58.75	807.4	-0.6									
1	58.875	807.3	-0.9									
1	59	807.2	-1.3									
1	59.125	807.1	-1.3									
1	59.25	806.9	-1.3									
1	59.375	806.8	-1.3									
1	59.5	806.7	-1.3									
1	59.625	806.7	-1.3									
1	59.75	806.6	-1.3									
1	59.875	806.6	-1.4									
1	60	806.7	-1.6									
1	60.125	806.9	-1.9									
1	60.25	807.1	-2.2									
1	60.375	807.3	-2.5									
1	60.5	807.6	-2.7									
1	60.625	807.9	-2.7									
1	60.75	808.2	-2.5									
1	60.875	808.5	-2.8									
1	61	808.8	-3.4									
1	61.125	809.1	-3.7									
1	61.25	809.1	-4.3									
1	61.375	809.1	-4.8									
1	61.5	809.1	-5									
1	61.625	809.1	-5.1									
1	61.75	809	-5									
1	61.875	808.8	-4.5									
1	62	808.7	-3.9									
1	62.125	808.6	-3.5									
1	62.25	808.5	-3.2									
1	62.375	808.2	-3.4									
1	62.5	808.1	-3.4									
1	62.625	807.9	-3.1									
1	62.75	807.7	-3									
1	62.875	807.5	-2.1									
1	63	807.4	-1.5									
1	63.125	807.2	-1.5									
1	63.25	807.1	-1.1									
1	63.375	807.1	-0.6									
1	63.5	807	-0.9									
1	63.625	807	-0.6									
1	63.75	806.9	-0.2									
1	63.875	806.9	0.1									
1	64	806.9	0.8									
1	64.125	807	1.6									
1	64.25	807.1	2.2									
1	64.375	807.5	2.5									
1	64.5	807.9	2.6									
1	64.625	808.4	1.4									
1	64.75	809	-0.8									
1	64.875	809.4	-2.4									
1	65	809.7	-3.5									
1	65.125	809.9	-4									
1	65.25	810	-3.6									
1	65.375	810.1	-3.3									
1	65.5	810.2	-3.3									
1	65.625	810.2	-3.4									
1	65.75	810.3	-3.4									
1	65.875	810.3	-3.5									
1	66	810.4	-3.5									
1	66.125	810.3	-3.5									
1	66.25	810.2	-3.8									
1	66.375	810.2	-4.1									
1	66.5	809.9	-4.5									
1	66.625	809.7	-4.8									
1	66.75	809.4	-5									
1	66.875	809.2	-5									
1	67	809	-5.1									
1	67.125	808.8	-5.3									
1	67.25	808.5	-5.4									
1	67.375	808.4	-5.5									
1	67.5	808.2	-5.6									
1	67.625	808.1	-5.6									
1	67.75	808	-5.8									
1	67.875	807.9	-5.8									
1	68	807.8	-5.8									
1	68.125	807.8	-5.8									
1	68.25	807.7	-5.9									
1	68.375	807.7	-5.9									
1	68.5	807.6	-6									
1	68.625	807.6	-6									
1	68.75	807.5	-6.1									
1	68.875	807.5	-6.1									
1	69	807.5	-6.1									
1	69.125	807.4	-6.1									
1	69.25	807.4	-6.1									
1	69.375	807.4	-6									
1	69.5	807.4	-5.9									
1	69.625	807.4	-5.6									
1	69.75	807.4	-5.1									
1	69.875	807.3	-4.5									
1	70	807.3	-3.8									
1	70.125	807.3	-3.4									
1	70.25	807.3	-2.9									
1	70.375	807.3	-2.4									
1	70.5	807.2	-1.7									
1	70.625	807.2	-1.2									
1	70.75	807.2	-0.7									
1	70.875	807.2	-0.2									
1	71	807.2	0.1									
1	71.125	807.1	0.4									
1	71.25	807.1	0.7									
1	71.375	807.1	1									
1	71.5	807.1	1.4									
1	71.625	807.1	1.9									
1	71.75	807	1.6									
1	71.875	806.8	0.8									
1	72	806.6	0.7									
1	72.125	806.4	0.6									
1	72.25	806.2	1.3									
1	72.375	806	2.3									
1	72.5	806	2.8									
1	72.625	805.9	3.2									
1	72.75	805.8	3.4									
1	72.875	805.7	3.3									
1	73	805.5	3.2									
1	73.125	805.5	3									
1	73.25	805.4	2.9									
1	73.375	805.4	2.9									
1	73.5	805.4	2.8									
1	73.625	805.4	3									
1	73.75	805.5	3.2									
1	73.875	805.5	3.4									
1	74	805.5	3.5									
1	74.125	805.6	3.6									
1	74.25	805.6	3.8									
1	74.375	805.6	3.9									
1	74.5	805.6	3.9									
1	74.625	805.5	4.1									
1	74.75	805.5	4.1									
1	74.875	805.5	4.2									
1	75	805.4	4.4									
1	75.125	805.4	4.4									
1	75.25	805.4	4.5									
1	75.375	805.5	4.5									
1	75.5	805.5	4.5									
1	75.625	805.5	4.2									
1	75.75	805.5	4.1									
1	75.875	805.5	4.2									
